TRA_ID;TRA_CODIGO;TRA_LICENCIA;TRA_PROCEDENCIA;TRA_TIPOINTERNO;TRA_INFO;TRA_ULTIMOCAMBIO;TRA_ULTIMOCAMBIO_USU_ID
898;248B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
899;A689960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
900;AE8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
901;4A89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
902;F387960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
903;8A8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
904;B98B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
905;998A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
906;C58D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
907;B357A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
908;0955A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
909;B255A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
910;8F54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
911;6455A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
912;2C56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
913;1355A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
914;23ADA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
915;5956A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
916;F1ACA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
917;B657A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
918;AC56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
919;0D58A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
920;A2AEA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
921;3D55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
922;6B56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
923;BC54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
924;C154A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
925;E357A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
926;F054A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
927;2256A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
928;C3AFA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
929;37AFA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
930;FC54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
931;DE56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
932;E7AEA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
933;5B56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
934;0355A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
935;B5AFA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
936;C254A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
937;7D54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
938;A854A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
939;CF54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
940;7B57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
941;E68C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
942;268C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
943;A78B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
944;2989960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
945;4C89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
946;318D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
947;368A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
948;088D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
949;5489960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
950;218F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
951;538F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
952;1889960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
953;4C8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
954;B389960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
955;478D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
956;CC88960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
957;1D8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
958;1B12930A00000000;NULL;NULL;NULL;NULL;NULL;NULL
959;EC8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
960;348B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
961;8D8C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
962;168A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
963;918B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
964;CF8C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
965;228D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
966;E18D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
967;0C8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
968;EB8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
969;698E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
970;A988960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
971;918C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
972;378A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
973;968A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
974;DA8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
975;308C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
976;218E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
977;A589960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
978;198F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
979;B889960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
980;6B8C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
981;0C88960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
982;368E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
983;E889960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
984;118D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
985;9E89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
986;598D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
987;8089960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
988;428A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
989;FE8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
990;028D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
991;D889960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
992;F18A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
993;F58D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
994;8388960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
995;D288960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
996;B711930A00000000;NULL;NULL;NULL;NULL;NULL;NULL
997;3B89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
998;408C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
999;198C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1000;C689960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1001;B18B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1002;A08A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1003;038A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1004;0F8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1005;5D8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1006;CC8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1007;6A89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1008;6C8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1009;418E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1010;300F930A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1011;788A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1012;BE8C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1013;B68C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1014;C257A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1015;5F55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1016;E954A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1017;6E57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1018;158D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1019;2B8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1020;BA8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1021;E38D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1022;2888960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1023;8354A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1024;7657A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1025;BB54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1026;EE54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1027;A154A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1028;1A55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1029;EA55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1030;F756A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1031;CD55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1032;0256A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1033;C354A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1034;4355A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1035;2D57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1036;1289960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1037;EC56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1038;A755A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1039;3256A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1040;B356A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1041;A657A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1042;FB54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1043;6554A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1044;AD57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1045;CA57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1046;0E56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1047;8457A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1048;F257A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1049;4F56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1050;0155A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1051;F955A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1052;D354A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1053;C157A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1054;5B320A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1055;EE55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1056;E054A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1057;5156A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1058;B554A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1059;8A54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1060;A456A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1061;6856A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1062;248D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1063;7B8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1064;FE88960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1065;BC88960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1066;D48C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1067;1B58A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1068;8054A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1069;7055A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1070;CB56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1071;B155A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1072;9F57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1073;7D57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1074;DA55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1075;A357A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1076;8D56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1077;FE55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1078;1258A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1079;5355A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1080;8456A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1081;3E56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1082;4754A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1083;5A54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1084;5E54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1085;A654A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1086;9E55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1087;A556A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1088;CEA8A70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1089;9557A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1090;8657A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1091;8C55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1092;BC57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1093;1158A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1094;7555A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1095;E155A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1096;4A55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1097;C554A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1098;6257A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1099;7257A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1100;9857A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1101;9757A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1102;2455A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1103;9BAEA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1104;8556A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1105;2BAFA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1106;C4A8A70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1107;D756A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1108;2755A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1109;8E54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1110;1155A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1111;9554A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1112;AB57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1113;A056A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1114;4E54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1115;BF54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1116;1D55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1117;D956A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1118;C657A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1119;C857A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1120;0255A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1121;D754A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1122;D757A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1123;8E55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1124;0A56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1125;3255A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1126;4D8F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1127;FD8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1128;798D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1129;8C8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1130;7557A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1131;0B55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1132;2856A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1133;1656A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1134;2DAFA70A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1135;DD54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1136;7057A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1137;1756A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1138;5E57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1139;E657A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1140;6F57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1141;7B55A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1142;C054A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1143;0B58A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1144;9455A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1145;7656A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1146;3756A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1147;3157A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1148;B457A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1149;FF56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1150;1655A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1151;D557A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1152;3E57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1153;3C57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1154;CE57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1155;E754A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1156;1F56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1157;C555A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1158;CC57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1159;E555A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1160;6E54A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1161;C854A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1162;C855A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1163;8E57A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1164;8854A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1165;0F58A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1166;AB56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1167;CF8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1168;9289960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1169;3F8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1170;758F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1171;A08E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1172;018C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1173;F089960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1174;7589960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1175;E610930A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1176;9157A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1177;3F14930A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1178;508F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1179;D255A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1180;E254A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1181;99BD090A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1182;A88D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1183;FA8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1184;0489960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1185;E089960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1186;238D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1187;638E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1188;318B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1189;8A89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1190;A48E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1191;D989960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1192;7289960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1193;048E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1194;BC8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1195;318E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1196;C08D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1197;3D89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1198;C88C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1199;878D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1200;B789960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1201;9C8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1202;CB89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1203;308A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1204;398F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1205;E88D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1206;BB8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1207;458A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1208;FD88960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1209;D28C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1210;F18B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1211;EA8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1212;3B8F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1213;DB89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1214;E88C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1215;E98C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1216;A58E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1217;AA8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1218;BE87960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1219;C78C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1220;D28B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1221;F588960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1222;9688960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1223;6F8F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1224;358A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1225;788E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1226;468A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1227;6C89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1228;398C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1229;D489960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1230;B38D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1231;2D8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1232;8E8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1233;908C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1234;E08B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1235;358F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1236;F389960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1237;CD8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1238;1789960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1239;F18E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1240;E48E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1241;E18B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1242;C98B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1243;EE8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1244;8D8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1245;968D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1246;2E56A60A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1247;9989960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1248;168C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1249;1F8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1250;188A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1251;C88D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1252;6D8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1253;8C8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1254;548F960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1255;9B8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1256;148A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1257;6689960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1258;9B8C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1259;0A8C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1260;208E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1261;908B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1262;818B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1263;4D8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1264;328C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1265;608C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1266;FC8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1267;828A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1268;4A8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1269;2C8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1270;C38E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1271;498E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1272;6F8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1273;8B8A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1274;D289960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1275;BC89960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1276;E48B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1277;3B8D960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1278;9E8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1279;238E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1280;6D26990A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1281;DE8C960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1282;7F8E960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1283;9A8B960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
1284;B78A960A00000000;NULL;NULL;NULL;NULL;NULL;NULL
