"POS_ID	POS_VEH_ID	POS_EVE_ID	POS_LATITUD	POS_LONGITUD	POS_ALTITUD	POS_FECHAHORA	POS_FECHAHORASAT	POS_SAT	POS_SATTOT	POS_VELOCIDAD	POS_CALIDAD	POS_RUMBO	POS_DIR_ID"
"53102855	26	33	41,44222	2,07788	0	2015-04-16 12:56:46.000	2015-04-16 10:56:46.000	0	0	0	0	189	NULL"
"53102854	84	33	41,35106	-1,6426	0	2015-04-16 12:56:46.000	2015-04-16 10:56:46.000	0	0	13	0	48	NULL"
"53102853	61	33	41,44319	2,121424	0	2015-04-16 12:56:34.000	2015-04-16 10:56:34.000	0	0	0	1	0	NULL"
"53102852	61	33	41,44321	2,12139	0	2015-04-16 12:56:14.000	2015-04-16 10:56:14.000	0	0	0	1	0	NULL"
"53102851	61	33	41,44325	2,12137	0	2015-04-16 12:55:54.000	2015-04-16 10:55:54.000	0	0	3	1	13	NULL"
"53102850	36	33	41,47091	2,09044	0	2015-04-16 12:56:43.000	2015-04-16 10:56:43.000	0	0	0	0	311	NULL"
"53102849	47	33	41,48133	2,072532	0	2015-04-16 12:56:24.000	2015-04-16 10:56:24.000	0	0	14	1	340	NULL"
"53102848	47	33	41,48097	2,072309	0	2015-04-16 12:56:15.000	2015-04-16 10:56:15.000	0	0	21	1	62	NULL"
"53102847	47	33	41,48102	2,07123	0	2015-04-16 12:56:00.000	2015-04-16 10:56:00.000	0	0	14	1	91	NULL"
"53102846	65	81	41,46866	2,0484	0	2015-04-16 12:56:41.000	2015-04-16 10:56:41.000	0	0	16	0	265	NULL"
"53102845	52	33	41,47255	2,075152	0	2015-04-16 12:56:08.000	2015-04-16 10:56:08.000	0	0	22	1	279	NULL"
"53102844	52	33	41,47251	2,076478	0	2015-04-16 12:55:38.000	2015-04-16 10:55:38.000	0	0	0	1	0	NULL"
"53102843	42	33	41,46752	2,04432	0	2015-04-16 12:56:41.000	2015-04-16 10:56:41.000	0	0	11	0	41	NULL"
"53102842	66	33	41,47828	2,08567	0	2015-04-16 12:56:40.000	2015-04-16 10:56:40.000	0	0	29	0	44	NULL"
"53102841	65	33	41,46868	2,04874	0	2015-04-16 12:56:37.000	2015-04-16 10:56:37.000	0	0	32	0	264	NULL"
"53102840	39	33	41,47813	2,06926	0	2015-04-16 12:56:37.000	2015-04-16 10:56:37.000	0	0	19	0	28	NULL"
"53102839	37	33	41,4696	2,08354	0	2015-04-16 12:56:37.000	2015-04-16 10:56:37.000	0	0	0	0	63	NULL"
"53102838	42	33	41,46748	2,04415	0	2015-04-16 12:56:36.000	2015-04-16 10:56:36.000	0	0	6	0	17	NULL"
"53102837	54	33	41,46474	2,08051	0	2015-04-16 12:56:22.000	2015-04-16 10:56:22.000	0	0	13	1	126	NULL"
"53102836	54	33	41,46489	2,080127	0	2015-04-16 12:55:52.000	2015-04-16 10:55:52.000	0	0	13	1	142	NULL"
"53102835	54	33	41,46501	2,080129	0	2015-04-16 12:55:49.000	2015-04-16 10:55:49.000	0	0	15	1	227	NULL"
"53102834	54	33	41,46519	2,080786	0	2015-04-16 12:55:38.000	2015-04-16 10:55:38.000	0	0	20	1	239	NULL"
"53102833	84	33	41,35058	-1,6425	0	2015-04-16 12:56:36.000	2015-04-16 10:56:36.000	0	0	16	0	346	NULL"
"53102832	27	33	41,4663	2,07247	0	2015-04-16 12:56:34.000	2015-04-16 10:56:34.000	0	0	0	0	81	NULL"
"53102831	32	33	41,47793	2,0876	0	2015-04-16 12:56:31.000	2015-04-16 10:56:31.000	0	0	0	0	40	NULL"
"53102830	63	33	41,43386	2,088539	0	2015-04-16 12:56:18.000	2015-04-16 10:56:18.000	0	0	10	1	276	NULL"
"53102829	63	33	41,4338	2,088652	0	2015-04-16 12:56:11.000	2015-04-16 10:56:11.000	0	0	2	1	190	NULL"
"53102828	63	38	41,43387	2,088757	0	2015-04-16 12:55:56.000	2015-04-16 10:55:56.000	0	0	0	0	0	NULL"
"53102827	63	33	41,43387	2,088758	0	2015-04-16 12:55:51.000	2015-04-16 10:55:51.000	0	0	0	1	0	NULL"
"53102826	63	33	41,43387	2,088758	0	2015-04-16 12:55:31.000	2015-04-16 10:55:31.000	0	0	0	1	0	NULL"
"53102825	71	33	41,46518	2,06895	0	2015-04-16 12:56:31.000	2015-04-16 10:56:31.000	0	0	0	0	304	NULL"
"53102824	34	33	41,46839	2,09069	0	2015-04-16 12:56:31.000	2015-04-16 10:56:31.000	0	0	5	0	198	NULL"
"53102823	25	33	41,48503	2,06678	0	2015-04-16 12:56:30.000	2015-04-16 10:56:30.000	0	0	0	0	40	NULL"
"53102822	66	33	41,4779	2,08524	0	2015-04-16 12:56:30.000	2015-04-16 10:56:30.000	0	0	6	0	13	NULL"
"53102821	84	33	41,35046	-1,64223	0	2015-04-16 12:56:30.000	2015-04-16 10:56:30.000	0	0	16	0	276	NULL"
"53102820	43	33	41,46671	2,08087	0	2015-04-16 12:56:29.000	2015-04-16 10:56:29.000	0	0	0	0	153	NULL"
"53102819	67	33	41,43311	2,09049	0	2015-04-16 12:56:29.000	2015-04-16 10:56:29.000	0	0	21	0	241	NULL"
"53102818	69	33	41,47718	2,09911	0	2015-04-16 12:56:28.000	2015-04-16 10:56:28.000	0	0	0	0	161	NULL"
"53102817	56	33	41,472	2,044506	0	2015-04-16 12:55:56.000	2015-04-16 10:55:56.000	0	0	23	1	184	NULL"
"53102816	56	33	41,47218	2,044603	0	2015-04-16 12:55:53.000	2015-04-16 10:55:53.000	0	0	23	1	229	NULL"
"53102815	56	33	41,47224	2,044843	0	2015-04-16 12:55:50.000	2015-04-16 10:55:50.000	0	0	20	1	300	NULL"
"53102814	56	33	41,47143	2,045044	0	2015-04-16 12:55:35.000	2015-04-16 10:55:35.000	0	0	26	1	335	NULL"
"53102813	35	33	41,48505	2,06618	0	2015-04-16 12:56:29.000	2015-04-16 10:56:29.000	0	0	10	0	108	NULL"
"53102812	68	33	41,46364	2,06226	0	2015-04-16 12:56:28.000	2015-04-16 10:56:28.000	0	0	2	0	115	NULL"
"53102811	35	33	41,48508	2,06613	0	2015-04-16 12:56:27.000	2015-04-16 10:56:27.000	0	0	10	0	154	NULL"
"53102810	48	33	41,46512	2,074618	0	2015-04-16 12:56:17.000	2015-04-16 10:56:17.000	0	0	0	1	0	NULL"
"53102809	48	33	41,46513	2,074618	0	2015-04-16 12:55:47.000	2015-04-16 10:55:47.000	0	0	0	1	0	NULL"
"53102808	26	33	41,44222	2,07788	0	2015-04-16 12:56:26.000	2015-04-16 10:56:26.000	0	0	0	0	189	NULL"
"53102807	42	33	41,46745	2,04407	0	2015-04-16 12:56:25.000	2015-04-16 10:56:25.000	0	0	5	0	147	NULL"
"53102806	77	33	41,45033	2,07372	0	2015-04-16 12:56:19.000	2015-04-16 10:56:19.000	0	0	40	0	149	NULL"
"53102805	35	33	41,48512	2,06617	0	2015-04-16 12:56:24.000	2015-04-16 10:56:24.000	0	0	10	0	288	NULL"
"53102804	36	33	41,47091	2,09044	0	2015-04-16 12:56:23.000	2015-04-16 10:56:23.000	0	0	0	0	311	NULL"
"53102803	77	33	41,45066	2,07347	0	2015-04-16 12:56:15.000	2015-04-16 10:56:15.000	0	0	35	0	145	NULL"
"53102802	66	33	41,47786	2,08524	0	2015-04-16 12:56:20.000	2015-04-16 10:56:20.000	0	0	0	0	52	NULL"
"53102801	65	33	41,46872	2,05105	0	2015-04-16 12:56:17.000	2015-04-16 10:56:17.000	0	0	14	0	270	NULL"
"53102800	39	33	41,47756	2,06924	0	2015-04-16 12:56:17.000	2015-04-16 10:56:17.000	0	0	10	0	358	NULL"
"53102799	37	33	41,4696	2,08354	0	2015-04-16 12:56:16.000	2015-04-16 10:56:16.000	0	0	0	0	63	NULL"
"53102798	42	33	41,46769	2,04502	0	2015-04-16 12:56:15.000	2015-04-16 10:56:15.000	0	0	3	0	246	NULL"
"53102797	27	33	41,4663	2,07247	0	2015-04-16 12:56:14.000	2015-04-16 10:56:14.000	0	0	0	0	81	NULL"
"53102796	32	33	41,47793	2,0876	0	2015-04-16 12:56:12.000	2015-04-16 10:56:12.000	0	0	0	0	40	NULL"
"53102795	68	33	41,4638	2,06179	0	2015-04-16 12:56:12.000	2015-04-16 10:56:12.000	0	0	16	0	111	NULL"
"53102794	71	33	41,46518	2,06895	0	2015-04-16 12:56:11.000	2015-04-16 10:56:11.000	0	0	0	0	304	NULL"
"53102793	66	36	41,47786	2,08524	0	2015-04-16 12:56:10.000	2015-04-16 10:56:10.000	0	0	0	0	52	NULL"
"53102792	34	33	41,4687	2,09062	0	2015-04-16 12:56:11.000	2015-04-16 10:56:11.000	0	0	6	0	175	NULL"
"53102791	84	33	41,35041	-1,64158	0	2015-04-16 12:56:10.000	2015-04-16 10:56:10.000	0	0	0	0	283	NULL"
"53102790	25	33	41,48503	2,06678	0	2015-04-16 12:56:10.000	2015-04-16 10:56:10.000	0	0	0	0	40	NULL"
"53102789	43	33	41,46671	2,08087	0	2015-04-16 12:56:10.000	2015-04-16 10:56:10.000	0	0	0	0	153	NULL"
"53102788	67	33	41,43351	2,09113	0	2015-04-16 12:56:09.000	2015-04-16 10:56:09.000	0	0	0	0	208	NULL"
"53102787	69	33	41,47718	2,09911	0	2015-04-16 12:56:08.000	2015-04-16 10:56:08.000	0	0	0	0	161	NULL"
"53102786	35	33	41,48483	2,0667	0	2015-04-16 12:56:08.000	2015-04-16 10:56:08.000	0	0	13	0	306	NULL"
"53102785	68	33	41,4639	2,06167	0	2015-04-16 12:56:07.000	2015-04-16 10:56:07.000	0	0	0	0	165	NULL"
"53102784	77	33	41,45145	2,0719	0	2015-04-16 12:55:59.000	2015-04-16 10:55:59.000	0	0	39	0	127	NULL"
"53102783	26	33	41,44222	2,07788	0	2015-04-16 12:56:06.000	2015-04-16 10:56:06.000	0	0	0	0	189	NULL"
"53102782	36	33	41,47091	2,09044	0	2015-04-16 12:56:02.000	2015-04-16 10:56:02.000	0	0	0	0	311	NULL"
"53102781	84	36	41,35041	-1,64158	0	2015-04-16 12:56:00.000	2015-04-16 10:56:00.000	0	0	0	0	283	NULL"
"53102780	84	35	41,35041	-1,64158	0	2015-04-16 12:55:59.000	2015-04-16 10:55:59.000	0	0	0	0	283	NULL"
"53102779	57	33	41,46876	2,078509	0	2015-04-16 12:55:57.000	2015-04-16 10:55:57.000	0	0	0	1	0	NULL"
"53102778	57	33	41,46875	2,078514	0	2015-04-16 12:55:27.000	2015-04-16 10:55:27.000	0	0	0	1	0	NULL"
"53102777	57	33	41,46877	2,078546	0	2015-04-16 12:54:57.000	2015-04-16 10:54:57.000	0	0	0	1	0	NULL"
"53102776	84	36	41,35041	-1,64158	0	2015-04-16 12:55:57.000	2015-04-16 10:55:57.000	0	0	0	0	283	NULL"
"53102775	65	33	41,4687	2,05305	0	2015-04-16 12:55:56.000	2015-04-16 10:55:56.000	0	0	0	0	271	NULL"
"53102774	39	33	41,47689	2,06927	0	2015-04-16 12:55:56.000	2015-04-16 10:55:56.000	0	0	18	0	359	9586888"
"53102773	37	33	41,4696	2,08354	0	2015-04-16 12:55:55.000	2015-04-16 10:55:55.000	0	0	0	0	63	NULL"
"53102772	42	33	41,46769	2,04502	0	2015-04-16 12:55:55.000	2015-04-16 10:55:55.000	0	0	0	0	246	NULL"
"53102771	32	33	41,47793	2,0876	0	2015-04-16 12:55:53.000	2015-04-16 10:55:53.000	0	0	0	0	40	NULL"
"53102770	27	33	41,4663	2,07247	0	2015-04-16 12:55:53.000	2015-04-16 10:55:53.000	0	0	0	0	81	NULL"
"53102769	71	33	41,46518	2,06895	0	2015-04-16 12:55:52.000	2015-04-16 10:55:52.000	0	0	0	0	304	NULL"
"53102768	69	33	41,47718	2,09911	0	2015-04-16 12:55:48.000	2015-04-16 10:55:48.000	0	0	0	0	161	NULL"
"53102767	34	33	41,4692	2,09055	0	2015-04-16 12:55:51.000	2015-04-16 10:55:51.000	0	0	0	0	174	NULL"
"53102766	39	33	41,47667	2,06927	0	2015-04-16 12:55:51.000	2015-04-16 10:55:51.000	0	0	16	0	360	NULL"
"53102765	25	33	41,48503	2,06678	0	2015-04-16 12:55:50.000	2015-04-16 10:55:50.000	0	0	0	0	40	NULL"
"53102764	43	33	41,46671	2,08087	0	2015-04-16 12:55:49.000	2015-04-16 10:55:49.000	0	0	0	0	153	NULL"
"53102763	67	33	41,43351	2,09113	0	2015-04-16 12:55:49.000	2015-04-16 10:55:49.000	0	0	0	0	208	NULL"
"53102762	35	33	41,48442	2,06745	0	2015-04-16 12:55:47.000	2015-04-16 10:55:47.000	0	0	13	0	315	NULL"
"53102760	68	33	41,46466	2,0613	0	2015-04-16 12:55:47.000	2015-04-16 10:55:47.000	0	0	10	0	160	NULL"
"53102759	26	33	41,44222	2,07788	0	2015-04-16 12:55:46.000	2015-04-16 10:55:46.000	0	0	0	0	189	NULL"
"53102758	78	33	41,48662	2,08447	0	2015-04-16 12:55:42.000	2015-04-16 10:55:42.000	0	0	48	0	317	NULL"
"53102757	36	33	41,47095	2,09044	0	2015-04-16 12:55:42.000	2015-04-16 10:55:42.000	0	0	2	0	311	NULL"
"53102756	61	33	41,44323	2,121459	0	2015-04-16 12:55:34.000	2015-04-16 10:55:34.000	0	0	1	1	328	NULL"
"53102755	61	33	41,44313	2,121516	0	2015-04-16 12:55:14.000	2015-04-16 10:55:14.000	0	0	9	1	29	NULL"
"53102754	61	33	41,4432	2,121403	0	2015-04-16 12:55:00.000	2015-04-16 10:55:00.000	0	0	1	1	302	NULL"
"53102753	61	33	41,44266	2,121788	0	2015-04-16 12:54:40.000	2015-04-16 10:54:40.000	0	0	17	1	13	NULL"
"53102752	77	33	41,45285	2,069	0	2015-04-16 12:55:39.000	2015-04-16 10:55:39.000	0	0	68	0	120	NULL"
"53102751	47	33	41,48099	2,069972	0	2015-04-16 12:55:30.000	2015-04-16 10:55:30.000	0	0	9	1	63	NULL"
"53102750	47	33	41,48093	2,0699	0	2015-04-16 12:55:27.000	2015-04-16 10:55:27.000	0	0	10	1	8	NULL"
"53102749	47	33	41,48091	2,069897	0	2015-04-16 12:55:26.000	2015-04-16 10:55:26.000	0	0	10	1	349	NULL"
"53102748	47	33	41,48078	2,069994	0	2015-04-16 12:54:56.000	2015-04-16 10:54:56.000	0	0	0	1	0	NULL"
"53102747	39	33	41,4761	2,06913	0	2015-04-16 12:55:36.000	2015-04-16 10:55:36.000	0	0	13	0	16	NULL"
"53102746	65	33	41,4687	2,05305	0	2015-04-16 12:55:35.000	2015-04-16 10:55:35.000	0	0	0	0	271	NULL"
"53102745	37	33	41,4696	2,08354	0	2015-04-16 12:55:35.000	2015-04-16 10:55:35.000	0	0	0	0	63	NULL"
"53102744	42	33	41,46769	2,04502	0	2015-04-16 12:55:35.000	2015-04-16 10:55:35.000	0	0	0	0	246	NULL"
"53102743	35	33	41,48422	2,06779	0	2015-04-16 12:55:34.000	2015-04-16 10:55:34.000	0	0	5	0	24	NULL"
"53102742	68	33	41,46503	2,06112	0	2015-04-16 12:55:33.000	2015-04-16 10:55:33.000	0	0	11	0	89	NULL"
"53102741	27	33	41,4663	2,07247	0	2015-04-16 12:55:32.000	2015-04-16 10:55:32.000	0	0	0	0	81	NULL"
"53102740	71	33	41,46518	2,06895	0	2015-04-16 12:55:32.000	2015-04-16 10:55:32.000	0	0	0	0	304	NULL"
"53102739	32	33	41,47793	2,0876	0	2015-04-16 12:55:32.000	2015-04-16 10:55:32.000	0	0	0	0	40	NULL"
"53102738	34	33	41,4692	2,09055	0	2015-04-16 12:55:31.000	2015-04-16 10:55:31.000	0	0	0	0	174	NULL"
"53102737	52	33	41,47248	2,076476	0	2015-04-16 12:55:08.000	2015-04-16 10:55:08.000	0	0	0	1	0	NULL"
"53102736	52	38	41,4725	2,076464	0	2015-04-16 12:54:56.000	2015-04-16 10:54:56.000	0	0	0	0	0	NULL"
"53102735	52	33	41,47249	2,076447	0	2015-04-16 12:54:38.000	2015-04-16 10:54:38.000	0	0	0	1	0	NULL"
"53102734	25	33	41,48503	2,06678	0	2015-04-16 12:55:30.000	2015-04-16 10:55:30.000	0	0	0	0	40	NULL"
"53102733	54	33	41,46557	2,081626	0	2015-04-16 12:55:08.000	2015-04-16 10:55:08.000	0	0	0	1	0	NULL"
"53102732	54	33	41,46555	2,081636	0	2015-04-16 12:54:38.000	2015-04-16 10:54:38.000	0	0	0	1	0	NULL"
"53102731	67	33	41,43351	2,09113	0	2015-04-16 12:55:29.000	2015-04-16 10:55:29.000	0	0	0	0	208	NULL"
"53102730	43	33	41,46671	2,08087	0	2015-04-16 12:55:29.000	2015-04-16 10:55:29.000	0	0	0	0	153	NULL"
"53102729	69	33	41,47718	2,09911	0	2015-04-16 12:55:28.000	2015-04-16 10:55:28.000	0	0	0	0	161	NULL"
"53102728	35	33	41,48425	2,06765	0	2015-04-16 12:55:27.000	2015-04-16 10:55:27.000	0	0	8	0	148	NULL"
"53102727	68	33	41,46505	2,06098	0	2015-04-16 12:55:27.000	2015-04-16 10:55:27.000	0	0	14	0	68	NULL"
"53102726	26	33	41,44222	2,07788	0	2015-04-16 12:55:26.000	2015-04-16 10:55:26.000	0	0	0	0	189	NULL"
"53102725	60	33	41,45868	2,078609	0	2015-04-16 12:55:15.000	2015-04-16 10:55:15.000	0	0	14	1	144	NULL"
"53102724	60	33	41,45932	2,077899	0	2015-04-16 12:54:55.000	2015-04-16 10:54:55.000	0	0	7	1	162	NULL"
"53102723	60	33	41,45948	2,077838	0	2015-04-16 12:54:35.000	2015-04-16 10:54:35.000	0	0	1	1	173	NULL"
"53102722	77	33	41,45371	2,06602	0	2015-04-16 12:55:24.000	2015-04-16 10:55:24.000	0	0	61	0	108	NULL"
"53102721	63	33	41,43387	2,088753	0	2015-04-16 12:55:11.000	2015-04-16 10:55:11.000	0	0	0	1	0	NULL"
"53102720	63	33	41,43386	2,088688	0	2015-04-16 12:54:51.000	2015-04-16 10:54:51.000	0	0	8	1	39	NULL"
"53102719	63	33	41,4333	2,088446	0	2015-04-16 12:54:31.000	2015-04-16 10:54:31.000	0	0	14	1	16	NULL"
"53102718	78	33	41,48531	2,08686	0	2015-04-16 12:55:23.000	2015-04-16 10:55:23.000	0	0	39	0	301	NULL"
"53102717	36	33	41,47095	2,09044	0	2015-04-16 12:55:22.000	2015-04-16 10:55:22.000	0	0	2	0	311	NULL"
"53102716	48	33	41,46556	2,075171	0	2015-04-16 12:55:17.000	2015-04-16 10:55:17.000	0	0	15	1	231	NULL"
"53102715	48	33	41,4662	2,076424	0	2015-04-16 12:54:47.000	2015-04-16 10:54:47.000	0	0	10	1	222	NULL"
"53102714	48	33	41,46651	2,076822	0	2015-04-16 12:54:17.000	2015-04-16 10:54:17.000	0	0	0	1	0	NULL"
"53102713	77	33	41,45401	2,0654	0	2015-04-16 12:55:20.000	2015-04-16 10:55:20.000	0	0	51	0	139	NULL"
"53102712	35	33	41,48433	2,06754	0	2015-04-16 12:55:21.000	2015-04-16 10:55:21.000	0	0	6	0	162	NULL"
"53102711	39	33	41,47516	2,06856	0	2015-04-16 12:55:20.000	2015-04-16 10:55:20.000	0	0	24	0	38	9586827"
"53102710	65	33	41,4687	2,05305	0	2015-04-16 12:55:16.000	2015-04-16 10:55:16.000	0	0	0	0	271	NULL"
"53102709	37	33	41,4696	2,08354	0	2015-04-16 12:55:16.000	2015-04-16 10:55:16.000	0	0	0	0	63	NULL"
"53102708	39	33	41,47494	2,06842	0	2015-04-16 12:55:16.000	2015-04-16 10:55:16.000	0	0	27	0	13	NULL"
"53102707	42	33	41,46769	2,04502	0	2015-04-16 12:55:15.000	2015-04-16 10:55:15.000	0	0	0	0	246	NULL"
"53102706	56	33	41,4698	2,046074	0	2015-04-16 12:55:05.000	2015-04-16 10:55:05.000	0	0	10	1	352	NULL"
"53102705	56	33	41,46947	2,045292	0	2015-04-16 12:54:44.000	2015-04-16 10:54:44.000	0	0	12	1	62	NULL"
"53102704	56	38	41,46938	2,045045	0	2015-04-16 12:54:30.000	2015-04-16 10:54:30.000	0	0	0	0	0	NULL"
"53102703	56	33	41,46937	2,045056	0	2015-04-16 12:54:14.000	2015-04-16 10:54:14.000	0	0	0	1	0	NULL"
"53102702	27	33	41,4663	2,07247	0	2015-04-16 12:55:13.000	2015-04-16 10:55:13.000	0	0	0	0	81	NULL"
"53102701	32	33	41,47793	2,0876	0	2015-04-16 12:55:12.000	2015-04-16 10:55:12.000	0	0	0	0	40	NULL"
"53102700	71	33	41,46518	2,06895	0	2015-04-16 12:55:11.000	2015-04-16 10:55:11.000	0	0	0	0	304	NULL"
"53102699	34	33	41,46939	2,09052	0	2015-04-16 12:55:11.000	2015-04-16 10:55:11.000	0	0	6	0	175	NULL"
"53102698	43	33	41,46671	2,08087	0	2015-04-16 12:55:10.000	2015-04-16 10:55:10.000	0	0	0	0	153	NULL"
"53102697	67	33	41,43351	2,09113	0	2015-04-16 12:55:10.000	2015-04-16 10:55:10.000	0	0	0	0	208	NULL"
"53102696	25	33	41,48503	2,06678	0	2015-04-16 12:55:10.000	2015-04-16 10:55:10.000	0	0	0	0	40	NULL"
"53102695	69	33	41,47718	2,09911	0	2015-04-16 12:55:08.000	2015-04-16 10:55:08.000	0	0	0	0	161	NULL"
"53102694	77	33	41,45533	2,0643	0	2015-04-16 12:55:09.000	2015-04-16 10:55:09.000	0	0	55	0	157	NULL"
"53102693	35	33	41,48444	2,0674	0	2015-04-16 12:55:08.000	2015-04-16 10:55:08.000	0	0	3	0	126	NULL"
"53102692	26	33	41,44222	2,07788	0	2015-04-16 12:55:06.000	2015-04-16 10:55:06.000	0	0	0	0	189	NULL"
"53102691	68	33	41,4647	2,05979	0	2015-04-16 12:55:06.000	2015-04-16 10:55:06.000	0	0	0	0	76	NULL"
"53102690	39	33	41,47424	2,06836	0	2015-04-16 12:55:05.000	2015-04-16 10:55:05.000	0	0	23	0	12	NULL"
"53102689	78	33	41,48439	2,08892	0	2015-04-16 12:55:03.000	2015-04-16 10:55:03.000	0	0	50	0	302	NULL"
"53102688	36	33	41,47095	2,09044	0	2015-04-16 12:55:02.000	2015-04-16 10:55:02.000	0	0	0	0	311	NULL"
"53102687	77	33	41,45648	2,06449	0	2015-04-16 12:54:59.000	2015-04-16 10:54:59.000	0	0	45	0	210	NULL"
"53102686	67	33	41,43351	2,09113	0	2015-04-16 12:54:50.000	2015-04-16 10:54:50.000	0	0	0	0	208	NULL"
"53102685	67	33	41,43351	2,09113	0	2015-04-16 12:54:29.000	2015-04-16 10:54:29.000	0	0	0	0	208	NULL"
"53102684	67	33	41,43351	2,09113	0	2015-04-16 12:54:08.000	2015-04-16 10:54:08.000	0	0	0	0	208	NULL"
"53102683	67	33	41,43351	2,09113	0	2015-04-16 12:53:48.000	2015-04-16 10:53:48.000	0	0	0	0	208	NULL"
"53102682	25	33	41,48494	2,06666	0	2015-04-16 12:55:00.000	2015-04-16 10:55:00.000	0	0	8	0	38	NULL"
"53102681	39	33	41,47406	2,06797	0	2015-04-16 12:54:59.000	2015-04-16 10:54:59.000	0	0	24	0	104	NULL"
"53102680	67	33	41,43351	2,09113	0	2015-04-16 12:53:28.000	2015-04-16 10:53:28.000	0	0	0	0	208	NULL"
"53102679	67	33	41,43351	2,09113	0	2015-04-16 12:53:08.000	2015-04-16 10:53:08.000	0	0	0	0	208	NULL"
"53102678	67	33	41,43351	2,09113	0	2015-04-16 12:52:49.000	2015-04-16 10:52:49.000	0	0	0	0	208	NULL"
"53102677	67	33	41,43351	2,09113	0	2015-04-16 12:52:28.000	2015-04-16 10:52:28.000	0	0	0	0	208	NULL"
"53102676	67	33	41,43351	2,09113	0	2015-04-16 12:52:08.000	2015-04-16 10:52:08.000	0	0	0	0	208	NULL"
"53102675	65	33	41,4687	2,05305	0	2015-04-16 12:54:56.000	2015-04-16 10:54:56.000	0	0	0	0	271	NULL"
"53102674	39	33	41,47417	2,06777	0	2015-04-16 12:54:56.000	2015-04-16 10:54:56.000	0	0	26	0	151	NULL"
"53102673	67	33	41,43351	2,09113	0	2015-04-16 12:51:48.000	2015-04-16 10:51:48.000	0	0	0	0	208	NULL"
"53102672	67	33	41,43351	2,09113	0	2015-04-16 12:51:28.000	2015-04-16 10:51:28.000	0	0	0	0	208	NULL"
"53102671	67	33	41,43351	2,09113	0	2015-04-16 12:51:09.000	2015-04-16 10:51:09.000	0	0	0	0	208	NULL"
"53102670	37	33	41,4696	2,08354	0	2015-04-16 12:54:55.000	2015-04-16 10:54:55.000	0	0	0	0	63	NULL"
"53102669	57	33	41,46878	2,078556	0	2015-04-16 12:54:27.000	2015-04-16 10:54:27.000	0	0	0	1	0	NULL"
"53102668	57	33	41,46876	2,078529	0	2015-04-16 12:53:57.000	2015-04-16 10:53:57.000	0	0	0	1	0	NULL"
"53102667	42	33	41,46769	2,04502	0	2015-04-16 12:54:54.000	2015-04-16 10:54:54.000	0	0	0	0	246	NULL"
"53102666	67	33	41,43351	2,09113	0	2015-04-16 12:50:48.000	2015-04-16 10:50:48.000	0	0	0	0	208	NULL"
"53102665	67	33	41,43351	2,09113	0	2015-04-16 12:50:29.000	2015-04-16 10:50:29.000	0	0	0	0	208	NULL"
"53102664	67	33	41,43351	2,09113	0	2015-04-16 12:50:07.000	2015-04-16 10:50:07.000	0	0	0	0	208	NULL"
"53102663	67	33	41,43362	2,09117	0	2015-04-16 12:49:56.000	2015-04-16 10:49:56.000	0	0	10	0	195	NULL"
"53102662	32	33	41,47793	2,0876	0	2015-04-16 12:54:52.000	2015-04-16 10:54:52.000	0	0	0	0	40	NULL"
"53102661	27	33	41,4663	2,07247	0	2015-04-16 12:54:52.000	2015-04-16 10:54:52.000	0	0	0	0	81	NULL"
"53102660	39	33	41,47435	2,06775	0	2015-04-16 12:54:53.000	2015-04-16 10:54:53.000	0	0	26	0	200	NULL"
"53102659	67	33	41,43386	2,09116	0	2015-04-16 12:49:47.000	2015-04-16 10:49:47.000	0	0	14	0	160	NULL"
"53102658	71	33	41,46518	2,06895	0	2015-04-16 12:54:51.000	2015-04-16 10:54:51.000	0	0	0	0	304	NULL"
"53102657	34	33	41,46964	2,09042	0	2015-04-16 12:54:51.000	2015-04-16 10:54:51.000	0	0	0	0	90	NULL"
"53102656	43	33	41,46671	2,08087	0	2015-04-16 12:54:50.000	2015-04-16 10:54:50.000	0	0	0	0	153	NULL"
"53102655	25	33	41,48495	2,06647	0	2015-04-16 12:54:50.000	2015-04-16 10:54:50.000	0	0	0	0	127	NULL"
"53102654	26	33	41,44222	2,07788	0	2015-04-16 12:54:46.000	2015-04-16 10:54:46.000	0	0	3	0	189	NULL"
"53102653	26	33	41,44262	2,07814	0	2015-04-16 12:54:27.000	2015-04-16 10:54:27.000	0	0	23	0	209	NULL"
"53102652	26	33	41,44312	2,07847	0	2015-04-16 12:54:17.000	2015-04-16 10:54:17.000	0	0	23	0	205	NULL"
"53102651	26	33	41,44347	2,07892	0	2015-04-16 12:54:06.000	2015-04-16 10:54:06.000	0	0	16	0	240	NULL"
"53102650	26	33	41,44351	2,07901	0	2015-04-16 12:54:04.000	2015-04-16 10:54:04.000	0	0	16	0	226	NULL"
"53102649	69	33	41,47718	2,09911	0	2015-04-16 12:54:47.000	2015-04-16 10:54:47.000	0	0	0	0	161	NULL"
"53102648	35	33	41,48444	2,0674	0	2015-04-16 12:54:47.000	2015-04-16 10:54:47.000	0	0	0	0	126	NULL"
"53102647	68	33	41,4647	2,05979	0	2015-04-16 12:54:47.000	2015-04-16 10:54:47.000	0	0	0	0	76	NULL"
"53102646	39	33	41,47455	2,06811	0	2015-04-16 12:54:47.000	2015-04-16 10:54:47.000	0	0	21	0	228	NULL"
